,logistics,_id,area,weight,fee,time
91,山东极兔,JT5079966637662,浙江,1.65,2.8,2021-11-07
92,山东极兔,JT5079966667379,江苏,1.65,2.8,2021-11-07
93,山东极兔,JT5079966698841,浙江,1.55,2.8,2021-11-07
94,山东极兔,JT5079966946405,浙江,1.6,2.8,2021-11-07
95,山东极兔,JT5079966950183,湖南,1.6,2.8,2021-11-07
96,山东极兔,JT5079966697188,北京,1.6,3.8,2021-11-07
97,山东极兔,JT5079966947293,湖北,1.55,2.8,2021-11-07
98,山东极兔,JT5079966653395,浙江,1.55,2.8,2021-11-07
99,山东极兔,JT5079966673622,天津,1.55,2.8,2021-11-07
100,山东极兔,JT5079966653248,江西,1.55,2.8,2021-11-07
101,山东极兔,JT5079966623622,福建,1.65,2.8,2021-11-07
102,山东极兔,JT5079966624965,安徽,1.65,2.8,2021-11-07
103,山东极兔,JT5079966647064,北京,1.55,3.8,2021-11-07
104,山东极兔,JT5079966701155,天津,1.6,2.8,2021-11-07
105,山东极兔,JT5079966898010,辽宁,1.65,2.8,2021-11-07
106,山东极兔,JT5079966673746,河南,1.6,2.8,2021-11-07
107,山东极兔,JT5079966934063,安徽,1.65,2.8,2021-11-07
108,山东极兔,JT5079966930583,上海,1.6,3.8,2021-11-07
109,山东极兔,JT5079966919559,山东,1.65,2.8,2021-11-07
110,山东极兔,JT5079966940258,安徽,1.6,2.8,2021-11-07
111,山东极兔,JT5079966947191,江西,1.6,2.8,2021-11-07
112,山东极兔,JT5079966683353,河南,1.6,2.8,2021-11-07
113,山东极兔,JT5079966633580,浙江,1.6,2.8,2021-11-07
114,山东极兔,JT5079966903728,福建,1.6,2.8,2021-11-07
115,山东极兔,JT5079966890276,江苏,1.65,2.8,2021-11-07
116,山东极兔,JT5079966700345,河南,1.6,2.8,2021-11-07
117,山东极兔,JT5079966638723,河北,1.65,2.8,2021-11-07
118,山东极兔,JT5079966691351,湖北,1.55,2.8,2021-11-07
119,山东极兔,JT5079966701768,黑龙江,1.55,6.5,2021-11-07
120,山东极兔,JT5079966653340,河北,1.6,2.8,2021-11-07
121,山东极兔,JT5079966934870,江苏,1.6,2.8,2021-11-07
122,山东极兔,JT5079966938247,浙江,1.7,2.8,2021-11-07
123,山东极兔,JT5079966667380,山东,1.6,2.8,2021-11-07
124,山东极兔,JT5079966645386,江苏,1.6,2.8,2021-11-07
125,山东极兔,JT5079966648658,河南,1.6,2.8,2021-11-07
126,山东极兔,JT5079966680912,山西,1.6,2.8,2021-11-07
127,山东极兔,JT5079966926361,湖北,1.6,2.8,2021-11-07
128,山东极兔,JT5079966640223,浙江,1.75,2.8,2021-11-07
129,山东极兔,JT5079966656327,福建,1.6,2.8,2021-11-07
130,山东极兔,JT5079966693539,江西,1.6,2.8,2021-11-07
131,山东极兔,JT5079966684812,浙江,1.0,2.3,2021-11-07
132,山东极兔,JT5079966939911,山东,1.6,2.8,2021-11-07
133,山东极兔,JT5079966650830,北京,1.6,3.8,2021-11-07
134,山东极兔,JT5079966670907,北京,1.55,3.8,2021-11-07
135,山东极兔,JT5079966695842,江苏,1.6,2.8,2021-11-07
136,山东极兔,JT5079966909793,江苏,1.65,2.8,2021-11-07
137,山东极兔,JT5079966685166,江苏,1.0,2.3,2021-11-07
138,山东极兔,JT5079966667460,安徽,1.6,2.8,2021-11-07
139,山东极兔,JT5079966933764,福建,1.6,2.8,2021-11-07
140,山东极兔,JT5079966937017,湖北,1.65,2.8,2021-11-07
141,山东极兔,JT5079966647542,河北,1.55,2.8,2021-11-07
142,山东极兔,JT5079966623382,安徽,1.65,2.8,2021-11-07
143,山东极兔,JT5079966649639,江西,1.55,2.8,2021-11-07
144,山东极兔,JT5079966694974,浙江,1.6,2.8,2021-11-07
145,山东极兔,JT5079966699402,江苏,1.65,2.8,2021-11-07
146,山东极兔,JT5079966700481,河北,1.55,2.8,2021-11-07
147,山东极兔,JT5079966946585,湖北,1.55,2.8,2021-11-07
148,山东极兔,JT5079966923055,福建,1.6,2.8,2021-11-07
149,山东极兔,JT5079966703219,辽宁,1.55,2.8,2021-11-07
150,山东极兔,JT5079966933297,浙江,1.65,2.8,2021-11-07
151,山东极兔,JT5079966946267,福建,1.6,2.8,2021-11-07
152,山东极兔,JT5079966642036,河北,1.7,2.8,2021-11-07
153,山东极兔,JT5079966663673,北京,1.6,3.8,2021-11-07
154,山东极兔,JT5079966685440,河北,1.0,2.3,2021-11-07
155,山东极兔,JT5079966670929,山西,1.6,2.8,2021-11-07
156,山东极兔,JT5079966644474,山西,1.6,2.8,2021-11-07
157,山东极兔,JT5079966896774,湖南,1.55,2.8,2021-11-07
158,山东极兔,JT5079966672889,福建,1.55,2.8,2021-11-07
159,山东极兔,JT5079966919037,北京,1.6,3.8,2021-11-07
160,山东极兔,JT5079966909851,山东,1.55,2.8,2021-11-07
161,山东极兔,JT5079966680014,河南,1.55,2.8,2021-11-07
162,山东极兔,JT5079966681891,北京,1.6,3.8,2021-11-07
163,山东极兔,JT5079966925426,湖南,1.55,2.8,2021-11-07
164,山东极兔,JT5079966901675,湖北,1.6,2.8,2021-11-07
165,山东极兔,JT5079966646334,浙江,1.6,2.8,2021-11-07
166,山东极兔,JT5079966691486,河南,1.6,2.8,2021-11-07
167,山东极兔,JT5079966691408,北京,1.55,3.8,2021-11-07
168,山东极兔,JT5079966694678,安徽,1.0,2.3,2021-11-07
169,山东极兔,JT5079966681062,河北,1.55,2.8,2021-11-07
170,山东极兔,JT5079966698965,北京,1.55,3.8,2021-11-07
171,山东极兔,JT5079966646685,北京,1.55,3.8,2021-11-07
172,山东极兔,JT5079966645035,安徽,1.55,2.8,2021-11-07
173,山东极兔,JT5079966942754,河南,1.6,2.8,2021-11-07
174,山东极兔,JT5079966676541,天津,1.55,2.8,2021-11-07
175,山东极兔,JT5079966931859,江苏,1.6,2.8,2021-11-07
176,山东极兔,JT5079966902236,江苏,1.65,2.8,2021-11-07
177,山东极兔,JT5079966900741,湖北,1.55,2.8,2021-11-07
178,山东极兔,JT5079966903091,江西,1.65,2.8,2021-11-07
179,山东极兔,JT5079966686932,湖北,1.0,2.3,2021-11-07
180,山东极兔,JT5079966920794,山西,1.6,2.8,2021-11-07
181,山东极兔,JT5079966895522,北京,1.6,3.8,2021-11-07
182,山东极兔,JT5079966657773,北京,1.6,3.8,2021-11-07
183,山东极兔,JT5079966907800,安徽,1.6,2.8,2021-11-07
184,山东极兔,JT5079966918512,江苏,1.6,2.8,2021-11-07
185,山东极兔,JT5079966904390,湖北,1.5,2.8,2021-11-07
186,山东极兔,JT5079966691908,河北,1.6,2.8,2021-11-07
187,山东极兔,JT5079966723013,山东,1.0,2.3,2021-11-07
188,山东极兔,JT5079966690143,河北,1.55,2.8,2021-11-07
189,山东极兔,JT5079966918501,江苏,1.6,2.8,2021-11-07
190,山东极兔,JT5079966648487,山西,1.55,2.8,2021-11-07
191,山东极兔,JT5079966644838,河南,1.6,2.8,2021-11-07
192,山东极兔,JT5079966651355,浙江,1.6,2.8,2021-11-07
193,山东极兔,JT5079966702636,江苏,1.65,2.8,2021-11-07
194,山东极兔,JT5079966689839,江苏,1.0,2.3,2021-11-07
195,山东极兔,JT5079966681948,河北,1.7,2.8,2021-11-07
196,山东极兔,JT5079966693313,上海,1.0,3.3,2021-11-07
197,山东极兔,JT5079966679960,河南,1.6,2.8,2021-11-07
198,山东极兔,JT5079966664825,浙江,1.6,2.8,2021-11-07
199,山东极兔,JT5079966914689,安徽,1.65,2.8,2021-11-07
200,山东极兔,JT5079966899999,湖北,1.6,2.8,2021-11-07
201,山东极兔,JT5079966664585,福建,1.55,2.8,2021-11-07
202,山东极兔,JT5079966638018,山东,1.65,2.8,2021-11-07
203,山东极兔,JT5079966697177,河南,1.6,2.8,2021-11-07
204,山东极兔,JT5079966926123,湖南,1.6,2.8,2021-11-07
205,山东极兔,JT5079966677793,河南,1.55,2.8,2021-11-07
206,山东极兔,JT5079966894041,江西,1.6,2.8,2021-11-07
207,山东极兔,JT5079966650921,安徽,1.55,2.8,2021-11-07
208,山东极兔,JT5079966943462,黑龙江,1.55,6.5,2021-11-07
209,山东极兔,JT5079966631299,安徽,1.6,2.8,2021-11-07
210,山东极兔,JT5079966646301,山西,1.6,2.8,2021-11-07
211,山东极兔,JT5079966909635,浙江,1.6,2.8,2021-11-07
212,山东极兔,JT5079966677964,河南,1.65,2.8,2021-11-07
213,山东极兔,JT5079966908416,福建,1.6,2.8,2021-11-07
214,山东极兔,JT5079966938714,江苏,1.2,2.8,2021-11-07
215,山东极兔,JT5079966946427,浙江,1.55,2.8,2021-11-07
216,山东极兔,JT5079966695739,山东,1.6,2.8,2021-11-07
217,山东极兔,JT5079966696378,安徽,1.5,2.8,2021-11-07
218,山东极兔,JT5079966943542,安徽,1.6,2.8,2021-11-07
219,山东极兔,JT5079966921402,河北,1.65,2.8,2021-11-07
220,山东极兔,JT5079966702589,浙江,1.65,2.8,2021-11-07
221,山东极兔,JT5079966691851,安徽,1.6,2.8,2021-11-07
222,山东极兔,JT5079966649151,湖北,1.55,2.8,2021-11-07
223,山东极兔,JT5079966901959,江苏,1.6,2.8,2021-11-07
224,山东极兔,JT5079966910789,江苏,1.6,2.8,2021-11-07
225,山东极兔,JT5079966695046,山东,1.55,2.8,2021-11-07
226,山东极兔,JT5079966643824,上海,1.6,3.8,2021-11-07
227,山东极兔,JT5079966898407,吉林,1.6,2.8,2021-11-07
228,山东极兔,JT5079966944465,江西,1.65,2.8,2021-11-07
229,山东极兔,JT5079966927455,湖北,1.55,2.8,2021-11-07
230,山东极兔,JT5079966675924,山西,1.6,2.8,2021-11-07
231,山东极兔,JT5079966924490,河南,1.6,2.8,2021-11-07
232,山东极兔,JT5079966659791,浙江,1.6,2.8,2021-11-07
233,山东极兔,JT5079966651811,河北,1.65,2.8,2021-11-07
234,山东极兔,JT5079966631788,安徽,1.6,2.8,2021-11-07
235,山东极兔,JT5079966657604,河南,1.6,2.8,2021-11-07
236,山东极兔,JT5079966899364,山西,1.55,2.8,2021-11-07
237,山东极兔,JT5079966893877,江苏,1.6,2.8,2021-11-07
238,山东极兔,JT5079966625082,江苏,1.65,2.8,2021-11-07
239,山东极兔,JT5079966657091,江苏,1.65,2.8,2021-11-07
240,山东极兔,JT5079966939999,安徽,1.55,2.8,2021-11-07
241,山东极兔,JT5079966903308,江西,1.55,2.8,2021-11-07
242,山东极兔,JT5079966669386,河北,1.6,2.8,2021-11-07
243,山东极兔,JT5079966675822,河南,1.55,2.8,2021-11-07
244,山东极兔,JT5079966911851,湖北,1.6,2.8,2021-11-07
245,山东极兔,JT5079966676847,河南,1.6,2.8,2021-11-07
246,山东极兔,JT5079966626767,江苏,1.6,2.8,2021-11-07
247,山东极兔,JT5079966923680,北京,1.7,3.8,2021-11-07
248,山东极兔,JT5079966699399,上海,1.55,3.8,2021-11-07
249,山东极兔,JT5079966908790,天津,1.6,2.8,2021-11-07
250,山东极兔,JT5079966701564,安徽,1.6,2.8,2021-11-07
251,山东极兔,JT5079966631448,江苏,1.6,2.8,2021-11-07
252,山东极兔,JT5079966897186,福建,1.55,2.8,2021-11-07
253,山东极兔,JT5079966909908,江苏,1.6,2.8,2021-11-07
254,山东极兔,JT5079966943928,湖北,1.6,2.8,2021-11-07
255,山东极兔,JT5079966675855,河南,1.6,2.8,2021-11-07
256,山东极兔,JT5079966940167,江苏,1.65,2.8,2021-11-07
257,山东极兔,JT5079966920965,江苏,1.65,2.8,2021-11-07
258,山东极兔,JT5079966667506,北京,1.5,3.8,2021-11-07
259,山东极兔,JT5079966897960,浙江,1.55,2.8,2021-11-07
260,山东极兔,JT5079966626790,辽宁,1.6,2.8,2021-11-07
261,山东极兔,JT5079966692070,湖南,1.6,2.8,2021-11-07
262,山东极兔,JT5079966901824,福建,1.6,2.8,2021-11-07
263,山东极兔,JT5079966927364,江西,1.6,2.8,2021-11-07
264,山东极兔,JT5079966704267,北京,1.45,3.8,2021-11-07
265,山东极兔,JT5079966647473,河南,1.6,2.8,2021-11-07
266,山东极兔,JT5079966673906,浙江,1.55,2.8,2021-11-07
267,山东极兔,JT5079966897335,江西,1.6,2.8,2021-11-07
268,山东极兔,JT5079966643686,河北,1.55,2.8,2021-11-07
269,山东极兔,JT5079966670930,北京,1.6,3.8,2021-11-07
270,山东极兔,JT5079966682236,河南,1.6,2.8,2021-11-07
271,山东极兔,JT5079966920749,河南,1.55,2.8,2021-11-07
272,山东极兔,JT5079966676643,河南,1.6,2.8,2021-11-07
273,山东极兔,JT5079966634458,江苏,1.6,2.8,2021-11-07
274,山东极兔,JT5079966626007,河南,1.55,2.8,2021-11-07
275,山东极兔,JT5079966895146,河北,1.55,2.8,2021-11-07
276,山东极兔,JT5079966689748,北京,1.0,3.3,2021-11-07
277,山东极兔,JT5079966691726,吉林,1.6,2.8,2021-11-07
278,山东极兔,JT5079966900467,湖北,1.55,2.8,2021-11-07
279,山东极兔,JT5079966926861,山东,1.55,2.8,2021-11-07
280,山东极兔,JT5079966670883,天津,1.6,2.8,2021-11-07
281,山东极兔,JT5079966671819,天津,1.55,2.8,2021-11-07
282,山东极兔,JT5079966627599,福建,1.6,2.8,2021-11-07
283,山东极兔,JT5079966928867,江苏,1.55,2.8,2021-11-07
284,山东极兔,JT5079966703399,福建,1.6,2.8,2021-11-07
285,山东极兔,JT5079966936150,浙江,1.65,2.8,2021-11-07
286,山东极兔,JT5079966686669,山东,1.0,2.3,2021-11-07
287,山东极兔,JT5079966687377,安徽,1.0,2.3,2021-11-07
288,山东极兔,JT5079966935679,江苏,1.6,2.8,2021-11-07
289,山东极兔,JT5079966691497,福建,1.55,2.8,2021-11-07
290,山东极兔,JT5079966673644,安徽,1.6,2.8,2021-11-07
291,山东极兔,JT5079966699026,湖北,1.55,2.8,2021-11-07
292,山东极兔,JT5079966698147,河北,1.5,2.8,2021-11-07
293,山东极兔,JT5079966916481,江苏,1.6,2.8,2021-11-07
294,山东极兔,JT5079966695477,江苏,1.6,2.8,2021-11-07
295,山东极兔,JT5079966899400,湖北,1.6,2.8,2021-11-07
296,山东极兔,JT5079966682178,河南,1.55,2.8,2021-11-07
297,山东极兔,JT5079966670496,北京,1.55,3.8,2021-11-07
298,山东极兔,JT5079966624103,江苏,1.55,2.8,2021-11-07
299,山东极兔,JT5079966889622,浙江,1.6,2.8,2021-11-07
300,山东极兔,JT5079966922212,江西,1.55,2.8,2021-11-07
301,山东极兔,JT5079966919764,安徽,1.6,2.8,2021-11-07
302,山东极兔,JT5079966669944,北京,1.6,3.8,2021-11-07
303,山东极兔,JT5079966660436,福建,1.6,2.8,2021-11-07
304,山东极兔,JT5079966645422,湖南,1.6,2.8,2021-11-07
305,山东极兔,JT5079966666694,江苏,1.65,2.8,2021-11-07
306,山东极兔,JT5079966627760,江西,1.6,2.8,2021-11-07
307,山东极兔,JT5079966628105,江苏,1.55,2.8,2021-11-07
308,山东极兔,JT5079966931542,安徽,1.6,2.8,2021-11-07
309,山东极兔,JT5079966658890,湖南,1.6,2.8,2021-11-07
310,山东极兔,JT5079966645604,浙江,1.65,2.8,2021-11-07
311,山东极兔,JT5079966899751,湖南,1.6,2.8,2021-11-07
312,山东极兔,JT5079966694758,浙江,1.0,2.3,2021-11-07
313,山东极兔,JT5079966923908,安徽,1.6,2.8,2021-11-07
314,山东极兔,JT5079966923500,北京,1.65,3.8,2021-11-07
315,山东极兔,JT5079966903580,福建,1.55,2.8,2021-11-07
316,山东极兔,JT5079966687004,浙江,1.0,2.3,2021-11-07
317,山东极兔,JT5079966645400,河北,1.6,2.8,2021-11-07
318,山东极兔,JT5079966623644,辽宁,1.65,2.8,2021-11-07
319,山东极兔,JT5079966648625,河北,1.6,2.8,2021-11-07
320,山东极兔,JT5079966703491,黑龙江,1.55,6.5,2021-11-07
321,山东极兔,JT5079966653691,河北,1.6,2.8,2021-11-07
322,山东极兔,JT5079966701019,江苏,1.6,2.8,2021-11-07
323,山东极兔,JT5079966657820,湖北,1.6,2.8,2021-11-07
324,山东极兔,JT5079966947613,福建,1.6,2.8,2021-11-07
325,山东极兔,JT5079966669375,北京,1.6,3.8,2021-11-07
326,山东极兔,JT5079966946121,湖北,1.65,2.8,2021-11-07
327,山东极兔,JT5079966702830,河北,1.55,2.8,2021-11-07
328,山东极兔,JT5079966677259,山西,1.6,2.8,2021-11-07
329,山东极兔,JT5079966899422,上海,1.55,3.8,2021-11-07
330,山东极兔,JT5079966675480,河南,1.6,2.8,2021-11-07
331,山东极兔,JT5079966937233,江苏,1.6,2.8,2021-11-07
332,山东极兔,JT5079966948923,上海,1.6,3.8,2021-11-07
333,山东极兔,JT5079966700425,江西,1.55,2.8,2021-11-07
334,山东极兔,JT5079966674103,河南,1.6,2.8,2021-11-07
335,山东极兔,JT5079966694703,安徽,1.0,2.3,2021-11-07
336,山东极兔,JT2941748150042,浙江,1.8,2.8,2021-11-11
337,山东极兔,JT2941740525660,安徽,1.3,2.8,2021-11-11
338,山东极兔,JT2941739277750,山东,1.8,2.8,2021-11-11
339,山东极兔,JT2941735652996,浙江,1.3,2.8,2021-11-11
340,山东极兔,JT2941738724817,山东,1.3,2.8,2021-11-11
341,山东极兔,JT2941735351696,河南,1.8,2.8,2021-11-11
342,山东极兔,JT2941740405715,江苏,1.3,2.8,2021-11-11
343,山东极兔,JT2941739241825,江苏,1.3,2.8,2021-11-11
344,山东极兔,JT2941728719122,湖南,1.3,2.8,2021-11-11
345,山东极兔,JT2941735855070,湖北,1.3,2.8,2021-11-11
346,山东极兔,JT2941740713217,安徽,1.3,2.8,2021-11-11
347,山东极兔,JT2941734846993,北京,1.3,3.8,2021-11-11
348,山东极兔,JT2941736692873,江苏,1.8,2.8,2021-11-11
349,山东极兔,JT2941739320329,湖南,1.8,2.8,2021-11-11
350,山东极兔,JT2941736975657,安徽,1.3,2.8,2021-11-11
351,山东极兔,JT2941738874913,江苏,1.3,2.8,2021-11-11
352,山东极兔,JT2941737248089,河南,1.3,2.8,2021-11-11
353,山东极兔,JT2941736810115,河北,1.3,2.8,2021-11-11
354,山东极兔,JT2941739701669,浙江,1.8,2.8,2021-11-11
355,山东极兔,JT2941740871506,北京,1.8,3.8,2021-11-11
356,山东极兔,JT2941739983378,安徽,1.3,2.8,2021-11-11
357,山东极兔,JT2941739772523,河北,1.3,2.8,2021-11-11
358,山东极兔,JT2941739349325,安徽,1.3,2.8,2021-11-11
359,山东极兔,JT2941740959848,北京,1.3,3.8,2021-11-11
360,山东极兔,JT2941740632071,湖北,1.3,2.8,2021-11-11
361,山东极兔,JT2941740847108,河北,1.8,2.8,2021-11-11
362,山东极兔,JT2941739023129,山东,1.8,2.8,2021-11-11
363,山东极兔,JT2941740822086,山东,1.3,2.8,2021-11-11
364,山东极兔,JT2941740472933,河南,1.3,2.8,2021-11-11
365,山东极兔,JT2941739797907,河南,1.3,2.8,2021-11-11
366,山东极兔,JT2941740845808,福建,1.3,2.8,2021-11-11
367,山东极兔,JT2941736394193,上海,1.3,3.8,2021-11-11
368,山东极兔,JT2941737108158,江苏,1.8,2.8,2021-11-11
369,山东极兔,JT2941736306726,北京,1.8,3.8,2021-11-11
370,山东极兔,JT2941740114102,江苏,1.8,2.8,2021-11-11
371,山东极兔,JT2941740372020,湖北,1.3,2.8,2021-11-11
372,山东极兔,JT2941738476864,上海,1.3,3.8,2021-11-11
373,山东极兔,JT2941733902794,河南,1.8,2.8,2021-11-11
374,山东极兔,JT2941740302555,江苏,1.8,2.8,2021-11-11
375,山东极兔,JT2941740702540,湖南,1.3,2.8,2021-11-11
376,山东极兔,JT2941732209568,湖北,1.3,2.8,2021-11-11
377,山东极兔,JT2941734716715,江苏,1.3,2.8,2021-11-11
378,山东极兔,JT2941740421806,湖北,1.8,2.8,2021-11-11
379,山东极兔,JT2941734514360,江苏,1.3,2.8,2021-11-11
380,山东极兔,JT2941738364179,河南,1.3,2.8,2021-11-11
381,山东极兔,JT2941740942884,北京,1.3,3.8,2021-11-11
382,山东极兔,JT2941739657485,安徽,1.3,2.8,2021-11-11
383,山东极兔,JT2941738203771,湖北,1.3,2.8,2021-11-11
384,山东极兔,JT2941734801500,河北,1.8,2.8,2021-11-11
385,山东极兔,JT2941736920953,山东,1.8,2.8,2021-11-11
386,山东极兔,JT2941736999186,河南,1.8,2.8,2021-11-11
387,山东极兔,JT2941728020766,湖北,1.3,2.8,2021-11-11
388,山东极兔,JT2941739848436,江苏,1.3,2.8,2021-11-11
389,山东极兔,JT2941740464922,福建,1.3,2.8,2021-11-11
390,山东极兔,JT2941739610269,河北,1.3,2.8,2021-11-11
391,山东极兔,JT2941740067126,浙江,1.3,2.8,2021-11-11
392,山东极兔,JT2941740371448,福建,1.3,2.8,2021-11-11
393,山东极兔,JT2941737841034,湖南,1.3,2.8,2021-11-11
394,山东极兔,JT2941738533877,河南,1.8,2.8,2021-11-11
395,山东极兔,JT2941739401429,湖南,1.8,2.8,2021-11-11
396,山东极兔,JT2941731896716,安徽,1.3,2.8,2021-11-11
397,山东极兔,JT2941737989074,湖南,1.3,2.8,2021-11-11
398,山东极兔,JT2941739470538,北京,1.3,3.8,2021-11-11
399,山东极兔,JT2941728784357,江苏,1.3,2.8,2021-11-11
400,山东极兔,JT2941731423352,安徽,1.8,2.8,2021-11-11
401,山东极兔,JT2941740625915,河北,1.8,2.8,2021-11-11
402,山东极兔,JT2941738150679,河北,1.8,2.8,2021-11-11
403,山东极兔,JT2941740647020,江苏,1.0,2.3,2021-11-11
