,logistics,_id,area,weight,fee,time
99,极兔,JT5078431321113,天津,1.25,2.7,2021-11-01
100,极兔,JT5078566209905,河北,2.42,2.8,2021-11-01
101,极兔,JT5078389720463,河北,0.77,2.2,2021-11-01
102,极兔,JT5078566276686,河北,1.34,2.7,2021-11-01
103,极兔,JT5078389732849,河北,1.27,2.7,2021-11-01
104,极兔,JT5078431315224,北京,1.41,3.6,2021-11-01
105,极兔,JT5078566283501,北京,2.36,3.7,2021-11-01
106,极兔,JT5078431318096,天津,1.27,2.7,2021-11-01
107,极兔,JT5078431328498,北京,1.28,3.6,2021-11-01
108,极兔,JT5078431329026,山西,1.28,2.7,2021-11-01
109,极兔,JT5078566282597,山西,1.26,2.7,2021-11-01
110,极兔,JT5078431330783,河北,0.63,2.2,2021-11-01
111,极兔,JT5078389727088,北京,1.87,3.6,2021-11-01
112,极兔,JT5078566280331,山西,1.26,2.7,2021-11-01
113,极兔,JT5078431323211,天津,0.63,2.2,2021-11-01
114,极兔,JT5078431337364,北京,1.26,3.6,2021-11-01
115,极兔,JT5078566265850,河北,2.38,2.8,2021-11-01
116,极兔,JT5078566267312,河北,0.63,2.2,2021-11-01
117,极兔,JT5078389720509,山西,0.83,2.2,2021-11-01
118,极兔,JT5078566264233,山西,0.63,2.2,2021-11-01
119,极兔,JT5078431332790,河北,0.69,2.2,2021-11-01
120,极兔,JT5078431342410,北京,2.48,3.7,2021-11-01
121,极兔,JT5078431342465,北京,0.76,3.2,2021-11-01
122,极兔,JT5078389727646,北京,2.31,3.7,2021-11-01
123,极兔,JT5078566258560,山西,1.12,2.7,2021-11-01
124,极兔,JT5078431361120,北京,1.3,3.6,2021-11-01
125,极兔,JT5078389729835,山西,1.29,2.7,2021-11-01
126,极兔,JT5078566257965,河北,0.79,2.2,2021-11-01
127,极兔,JT5078431355162,河北,1.29,2.7,2021-11-01
128,极兔,JT5078566263149,河北,0.63,2.2,2021-11-01
129,极兔,JT5078431362156,北京,1.84,3.6,2021-11-01
130,极兔,JT5078566254024,河北,1.3,2.7,2021-11-01
131,极兔,JT5078566260037,河北,1.35,2.7,2021-11-01
132,极兔,JT5078566262180,天津,1.27,2.7,2021-11-01
133,极兔,JT5078431356289,山西,1.3,2.7,2021-11-01
134,极兔,JT5078389743200,天津,2.4,2.8,2021-11-01
135,极兔,JT5078566260979,河北,0.79,2.2,2021-11-01
136,极兔,JT5078389745604,山西,0.86,2.2,2021-11-01
137,极兔,JT5078432852555,北京,1.82,3.6,2021-11-01
138,极兔,JT5078389745284,山西,2.38,2.8,2021-11-01
139,极兔,JT5078432853810,天津,0.74,2.2,2021-11-01
140,极兔,JT5078389737195,北京,2.37,3.7,2021-11-01
141,极兔,JT5078432855156,山西,2.33,2.8,2021-11-01
142,极兔,JT5078566246775,河北,0.63,2.2,2021-11-01
143,极兔,JT5078432857345,河北,0.8,2.2,2021-11-01
144,极兔,JT5078432841978,河北,2.39,2.8,2021-11-01
145,极兔,JT5078432845492,河北,2.36,2.8,2021-11-01
146,极兔,JT5078389744145,河北,2.38,2.8,2021-11-01
147,极兔,JT5078389739975,山西,1.89,2.7,2021-11-01
148,极兔,JT5078432849201,山西,1.29,2.7,2021-11-01
149,极兔,JT5078389739997,河北,0.63,2.2,2021-11-01
150,极兔,JT5078432851063,山西,1.28,2.7,2021-11-01
151,极兔,JT5078566249627,北京,2.39,3.7,2021-11-01
152,极兔,JT5078389728774,河北,1.81,2.7,2021-11-01
153,极兔,JT5078389911153,河北,2.34,2.8,2021-11-01
154,极兔,JT5078389920983,北京,1.35,3.6,2021-11-01
155,极兔,JT5078566315014,北京,0.63,3.2,2021-11-01
156,极兔,JT5078389739931,北京,1.28,3.6,2021-11-01
157,极兔,JT5078389915666,北京,1.36,3.6,2021-11-01
158,极兔,JT5078566316051,北京,1.26,3.6,2021-11-01
159,极兔,JT5078432865343,河北,0.8,2.2,2021-11-01
160,极兔,JT5078432865683,河北,0.63,2.2,2021-11-01
161,极兔,JT5078389930205,河北,2.42,2.8,2021-11-01
162,极兔,JT5078566315003,山西,1.12,2.7,2021-11-01
163,极兔,JT5078432862684,山西,2.27,2.8,2021-11-01
164,极兔,JT5078432876033,河北,0.77,2.2,2021-11-01
165,极兔,JT5078432877150,北京,1.22,3.6,2021-11-01
166,极兔,JT5078566322291,北京,1.26,3.6,2021-11-01
167,极兔,JT5078432876500,河北,1.85,2.7,2021-11-01
168,极兔,JT5078566323283,河北,0.73,2.2,2021-11-01
169,极兔,JT5078389924496,天津,0.68,2.2,2021-11-01
170,极兔,JT5078566321209,河北,2.5,2.8,2021-11-01
171,极兔,JT5078431341542,天津,1.28,2.7,2021-11-01
172,极兔,JT5078389939724,天津,1.24,2.7,2021-11-01
173,极兔,JT5078566320160,山西,0.63,2.2,2021-11-01
174,极兔,JT5078566322155,北京,1.11,3.6,2021-11-01
175,极兔,JT5078389938403,河北,0.75,2.2,2021-11-01
176,极兔,JT5078389938107,山西,2.24,2.8,2021-11-01
177,极兔,JT5078389937604,河北,0.73,2.2,2021-11-01
178,极兔,JT5078432872440,天津,0.79,2.2,2021-11-01
179,极兔,JT5078566308848,北京,1.28,3.6,2021-11-01
180,极兔,JT5078432878302,山西,2.37,2.8,2021-11-01
181,极兔,JT5078432869958,山西,1.1,2.7,2021-11-01
182,极兔,JT5078562655114,北京,0.73,3.2,2021-11-01
183,极兔,JT5078389933022,河北,1.12,2.7,2021-11-01
184,极兔,JT5078432897750,北京,1.32,3.6,2021-11-01
185,极兔,JT5078562654439,山西,0.74,2.2,2021-11-01
186,极兔,JT5078562658908,北京,1.22,3.6,2021-11-01
187,极兔,JT5078432890759,山西,1.29,2.7,2021-11-01
188,极兔,JT5078562654188,河北,2.4,2.8,2021-11-01
189,极兔,JT5078389934081,山西,1.25,2.7,2021-11-01
190,极兔,JT5078562643681,河北,0.79,2.2,2021-11-01
191,极兔,JT5078389934694,山西,0.63,2.2,2021-11-01
192,极兔,JT5078562658088,北京,1.77,3.6,2021-11-01
193,极兔,JT5078562658419,河北,2.39,2.8,2021-11-01
194,极兔,JT5078562656822,天津,2.48,2.8,2021-11-01
195,极兔,JT5078432917763,天津,2.32,2.8,2021-11-01
196,极兔,JT5078389722323,天津,1.85,2.7,2021-11-01
197,极兔,JT5078389722276,天津,1.08,2.7,2021-11-01
198,极兔,JT5078566218086,山西,0.63,2.2,2021-11-01
199,极兔,JT5078389723213,山西,2.4,2.8,2021-11-01
200,极兔,JT5078389725979,河北,1.33,2.7,2021-11-01
201,极兔,JT5078566204546,山西,1.1,2.7,2021-11-01
202,极兔,JT5078389951977,河北,1.67,2.7,2021-11-01
203,极兔,JT5078566203441,河北,1.25,2.7,2021-11-01
204,极兔,JT5078566205527,北京,1.08,3.6,2021-11-01
205,极兔,JT5078432770699,北京,2.27,3.7,2021-11-01
206,极兔,JT5078389720930,天津,1.1,2.7,2021-11-01
207,极兔,JT5078566211905,河北,1.31,2.7,2021-11-01
208,极兔,JT5078431318916,天津,1.39,2.7,2021-11-01
209,极兔,JT5078431319726,山西,2.29,2.8,2021-11-01
210,极兔,JT5078389732112,河北,1.36,2.7,2021-11-01
211,极兔,JT5078432766740,山西,2.38,2.8,2021-11-01
212,极兔,JT5078566211336,山西,0.75,2.2,2021-11-01
213,极兔,JT5078431305093,山西,1.24,2.7,2021-11-01
214,极兔,JT5078566274839,河北,1.32,2.7,2021-11-01
215,极兔,JT5078389734356,天津,0.78,2.2,2021-11-01
216,极兔,JT5078432771125,北京,2.29,3.7,2021-11-01
217,极兔,JT5078389732214,河北,1.36,2.7,2021-11-01
218,极兔,JT5078431329015,天津,0.73,2.2,2021-11-01
219,极兔,JT5078566274248,河北,0.77,2.2,2021-11-01
220,极兔,JT5078432767458,河北,2.34,2.8,2021-11-01
221,极兔,JT5078389733717,山西,2.49,2.8,2021-11-01
222,极兔,JT5078389735213,河北,0.87,2.2,2021-11-01
223,极兔,JT5078566279958,河北,2.37,2.8,2021-11-01
224,极兔,JT5078566281334,山西,0.76,2.2,2021-11-01
225,极兔,JT5078432782224,河北,1.26,2.7,2021-11-01
226,极兔,JT5078566281141,河北,0.77,2.2,2021-11-01
227,极兔,JT5078432783658,天津,2.4,2.8,2021-11-01
228,极兔,JT5078431337171,山西,2.27,2.8,2021-11-01
229,极兔,JT5078389734470,北京,0.63,3.2,2021-11-01
230,极兔,JT5078389735962,北京,2.47,3.7,2021-11-01
231,极兔,JT5078431340378,山西,0.63,2.2,2021-11-01
232,极兔,JT5078566267378,山西,1.12,2.7,2021-11-01
233,极兔,JT5078431338334,河北,0.63,2.2,2021-11-01
234,极兔,JT5078566267958,河北,0.77,2.2,2021-11-01
235,极兔,JT5078432779629,山西,1.29,2.7,2021-11-01
236,极兔,JT5078389727340,山西,1.86,2.7,2021-11-01
237,极兔,JT5078566269136,河北,2.37,2.8,2021-11-01
238,极兔,JT5078432792739,天津,1.29,2.7,2021-11-01
239,极兔,JT5078431360638,山西,1.84,2.7,2021-11-01
240,极兔,JT5078389727453,山西,1.11,2.7,2021-11-01
241,极兔,JT5078432802180,河北,1.34,2.7,2021-11-01
242,极兔,JT5078566256100,天津,1.34,2.7,2021-11-01
243,极兔,JT5078432804108,山西,2.41,2.8,2021-11-01
244,极兔,JT5078432805098,河北,1.83,2.7,2021-11-01
245,极兔,JT5078566253587,河北,2.4,2.8,2021-11-01
246,极兔,JT5078389743879,天津,1.28,2.7,2021-11-01
247,极兔,JT5078432803365,天津,2.16,2.8,2021-11-01
248,极兔,JT5078389743346,河北,2.35,2.8,2021-11-01
249,极兔,JT5078432797121,河北,2.36,2.8,2021-11-01
250,极兔,JT5078432796446,山西,1.83,2.7,2021-11-01
251,极兔,JT5078432811670,北京,2.34,3.7,2021-11-01
252,极兔,JT5078566246128,天津,2.41,2.8,2021-11-01
253,极兔,JT5078389744872,天津,2.34,2.8,2021-11-01
254,极兔,JT5078432807027,北京,1.37,3.6,2021-11-01
255,极兔,JT5078389746390,山西,1.24,2.7,2021-11-01
256,极兔,JT5078566245705,天津,0.78,2.2,2021-11-01
257,极兔,JT5078432857389,天津,1.29,2.7,2021-11-01
258,极兔,JT5078432848264,河北,1.25,2.7,2021-11-01
259,极兔,JT5078566251650,山西,0.78,2.2,2021-11-01
260,极兔,JT5078389740007,河北,2.35,2.8,2021-11-01
261,极兔,JT5078566250442,天津,1.29,2.7,2021-11-01
262,极兔,JT5078566250431,山西,1.32,2.7,2021-11-01
263,极兔,JT5078432825030,天津,2.31,2.8,2021-11-01
264,极兔,JT5078432857572,北京,1.84,3.6,2021-11-01
265,极兔,JT5078432826588,天津,1.29,2.7,2021-11-01
266,极兔,JT5078432817383,河北,1.89,2.7,2021-11-01
267,极兔,JT5078566248646,山西,2.3,2.8,2021-11-01
268,极兔,JT5078566317532,山西,1.27,2.7,2021-11-01
269,极兔,JT5078432866493,河北,2.37,2.8,2021-11-01
270,极兔,JT5078432829076,河北,1.82,2.7,2021-11-01
271,极兔,JT5078433007702,北京,1.3,3.6,2021-11-01
272,极兔,JT5078389916432,山西,1.3,2.7,2021-11-01
273,极兔,JT5078566324479,天津,0.76,2.2,2021-11-01
274,极兔,JT5078389921680,河北,1.29,2.7,2021-11-01
275,极兔,JT5078566322724,河北,0.63,2.2,2021-11-01
276,极兔,JT5078389923460,北京,1.77,3.6,2021-11-01
277,极兔,JT5078432868660,天津,2.44,2.8,2021-11-01
278,极兔,JT5078432876226,河北,1.11,2.7,2021-11-01
279,极兔,JT5078433005273,山西,1.29,2.7,2021-11-01
280,极兔,JT5078433021202,天津,1.79,2.7,2021-11-01
281,极兔,JT5078432868864,天津,2.37,2.8,2021-11-01
282,极兔,JT5078433019520,河北,1.81,2.7,2021-11-01
283,极兔,JT5078432872393,河北,1.33,2.7,2021-11-01
284,极兔,JT5078432879350,北京,1.27,3.6,2021-11-01
285,极兔,JT5078566307038,河北,0.75,2.2,2021-11-01
286,极兔,JT5078432882728,北京,1.33,3.6,2021-11-01
287,极兔,JT5078433003937,山西,1.29,2.7,2021-11-01
288,极兔,JT5078433014036,河北,1.27,2.7,2021-11-01
289,极兔,JT5078566313847,河北,2.4,2.8,2021-11-01
290,极兔,JT5078389941246,山西,1.27,2.7,2021-11-01
291,极兔,JT5078433029660,河北,1.33,2.7,2021-11-01
292,极兔,JT5078389932336,山西,1.29,2.7,2021-11-01
293,极兔,JT5078562654451,天津,0.75,2.2,2021-11-01
294,极兔,JT5078432872519,河北,1.89,2.7,2021-11-01
295,极兔,JT5078432908502,北京,0.75,3.2,2021-11-01
296,极兔,JT5078389931979,河北,2.34,2.8,2021-11-01
297,极兔,JT5078389935153,河北,2.28,2.8,2021-11-01
298,极兔,JT5078562657201,北京,2.31,3.7,2021-11-01
299,极兔,JT5078432902662,山西,0.79,2.2,2021-11-01
300,极兔,JT5078432914388,北京,0.75,3.2,2021-11-01
301,极兔,JT5078562655705,河北,0.63,2.2,2021-11-01
302,极兔,JT5078432903289,天津,0.73,2.2,2021-11-01
303,极兔,JT5078433036610,河北,1.11,2.7,2021-11-01
304,极兔,JT5078433039368,山西,0.63,2.2,2021-11-01
305,极兔,JT5078389721820,河北,0.63,2.2,2021-11-01
306,极兔,JT5078389722845,河北,2.29,2.8,2021-11-01
307,极兔,JT5078433051555,天津,1.84,2.7,2021-11-01
308,极兔,JT5078389723064,河北,1.3,2.7,2021-11-01
309,极兔,JT5078389949740,天津,1.28,2.7,2021-11-01
310,极兔,JT5078389935368,河北,1.85,2.7,2021-11-01
311,极兔,JT5078389723622,山西,1.23,2.7,2021-11-01
312,极兔,JT5078389948214,河北,1.36,2.7,2021-11-01
313,极兔,JT5078433045177,河北,2.33,2.8,2021-11-01
314,极兔,JT5078432765112,河北,2.31,2.8,2021-11-01
315,极兔,JT5078566206406,河北,1.33,2.7,2021-11-01
316,极兔,JT5078389717813,河北,2.35,2.8,2021-11-01
317,极兔,JT5078432909925,北京,0.79,3.2,2021-11-01
318,极兔,JT5078566202493,天津,0.79,2.2,2021-11-01
319,极兔,JT5078433062085,河北,2.43,2.8,2021-11-01
320,极兔,JT5078389720247,河北,2.35,2.8,2021-11-01
321,极兔,JT5078566211950,北京,1.25,3.6,2021-11-01
322,极兔,JT5078389721591,北京,1.26,3.6,2021-11-01
323,极兔,JT5078432773245,河北,2.31,2.8,2021-11-01
324,极兔,JT5078432773165,河北,2.62,2.8,2021-11-01
325,极兔,JT5078566212180,天津,2.35,2.8,2021-11-01
326,极兔,JT5078431319237,山西,1.27,2.7,2021-11-01
327,极兔,JT5078389721488,北京,1.3,3.6,2021-11-01
328,极兔,JT5078433061220,山西,1.84,2.7,2021-11-01
329,极兔,JT5078566211176,北京,1.12,3.6,2021-11-01
330,极兔,JT5078389733466,河北,1.32,2.7,2021-11-01
331,极兔,JT5078431314061,北京,1.27,3.6,2021-11-01
332,极兔,JT5078389720350,天津,0.74,2.2,2021-11-01
333,极兔,JT5078431327871,北京,1.38,3.6,2021-11-01
334,极兔,JT5078432766206,河北,1.83,2.7,2021-11-01
335,极兔,JT5078389734210,河北,1.27,2.7,2021-11-01
336,极兔,JT5078389736896,河北,0.76,2.2,2021-11-01
337,极兔,JT5078389727102,山西,1.85,2.7,2021-11-01
338,极兔,JT5078432781516,北京,0.63,3.2,2021-11-01
339,极兔,JT5078389736136,北京,1.23,3.6,2021-11-01
340,极兔,JT5078431324714,山西,1.27,2.7,2021-11-01
341,极兔,JT5078431323277,北京,1.28,3.6,2021-11-01
342,极兔,JT5078431326550,天津,0.63,2.2,2021-11-01
343,极兔,JT5078433069097,河北,1.22,2.7,2021-11-01
344,极兔,JT5078433078781,北京,1.82,3.6,2021-11-01
345,极兔,JT5078566267801,河北,2.36,2.8,2021-11-01
346,极兔,JT5078432784979,河北,0.63,2.2,2021-11-01
347,极兔,JT5078431339871,北京,2.27,3.7,2021-11-01
348,极兔,JT5078431304578,北京,1.25,3.6,2021-11-01
349,极兔,JT5078389735951,北京,1.87,3.6,2021-11-01
350,极兔,JT5078432779710,北京,1.8,3.6,2021-11-01
351,极兔,JT5078431340583,河北,2.32,2.8,2021-11-01
352,极兔,JT5078431335006,北京,1.28,3.6,2021-11-01
353,极兔,JT5078389728376,河北,1.83,2.7,2021-11-01
354,极兔,JT5078433073560,河北,1.84,2.7,2021-11-01
355,极兔,JT5078389727566,天津,1.24,2.7,2021-11-01
356,极兔,JT5078431341973,河北,1.3,2.7,2021-11-01
357,极兔,JT5078433075157,天津,1.28,2.7,2021-11-01
358,极兔,JT5078431341597,河北,2.3,2.8,2021-11-01
359,极兔,JT5078432924995,山西,0.63,2.2,2021-11-01
360,极兔,JT5078432803661,山西,0.63,2.2,2021-11-01
361,极兔,JT5078389730558,河北,1.88,2.7,2021-11-01
362,极兔,JT5078433077175,天津,0.78,2.2,2021-11-01
363,极兔,JT5078431354465,北京,2.33,3.7,2021-11-01
364,极兔,JT5078432925830,北京,2.4,3.7,2021-11-01
365,极兔,JT5078389743697,山西,2.35,2.8,2021-11-01
366,极兔,JT5078566262340,北京,2.48,3.7,2021-11-01
367,极兔,JT5078432842824,北京,1.4,3.6,2021-11-01
368,极兔,JT5078432798419,北京,1.25,3.6,2021-11-01
369,极兔,JT5078389742616,河北,2.4,2.8,2021-11-01
370,极兔,JT5078432796913,河北,1.36,2.7,2021-11-01
371,极兔,JT5078432928646,河北,0.76,2.2,2021-11-01
372,极兔,JT5078431354330,天津,1.83,2.7,2021-11-01
373,极兔,JT5078432923414,河北,1.37,2.7,2021-11-01
374,极兔,JT5078566243969,河北,0.79,2.2,2021-11-01
375,极兔,JT5078566243947,河北,2.49,2.8,2021-11-01
376,极兔,JT5078432936224,河北,0.73,2.2,2021-11-01
377,极兔,JT5078432854802,河北,2.28,2.8,2021-11-01
378,极兔,JT5078389739226,河北,2.42,2.8,2021-11-01
379,极兔,JT5078432928964,山西,1.89,2.7,2021-11-01
380,极兔,JT5078432937487,河北,1.8,2.7,2021-11-01
381,极兔,JT5078432810133,山西,1.26,2.7,2021-11-01
382,极兔,JT5078566253316,河北,1.29,2.7,2021-11-01
383,极兔,JT5078432931707,山西,2.41,2.8,2021-11-01
384,极兔,JT5078432811067,北京,1.8,3.6,2021-11-01
385,极兔,JT5078566250771,河北,0.78,2.2,2021-11-01
386,极兔,JT5078432823192,山西,1.11,2.7,2021-11-01
387,极兔,JT5078389919624,河北,1.86,2.7,2021-11-01
388,极兔,JT5078389920369,河北,1.25,2.7,2021-11-01
389,极兔,JT5078432824311,北京,1.81,3.6,2021-11-01
390,极兔,JT5078432933930,山西,2.34,2.8,2021-11-01
391,极兔,JT5078566248793,河北,1.36,2.7,2021-11-01
392,极兔,JT5078566249525,河北,1.32,2.7,2021-11-01
393,极兔,JT5078389737979,北京,2.53,3.7,2021-11-01
394,极兔,JT5078432866357,河北,0.76,2.2,2021-11-01
395,极兔,JT5078566319129,河北,0.63,2.2,2021-11-01
396,极兔,JT5078432945474,山西,1.79,2.7,2021-11-01
397,极兔,JT5078432819981,山西,0.74,2.2,2021-11-01
398,极兔,JT5078432865116,北京,2.39,3.7,2021-11-01
399,极兔,JT5078432819652,天津,0.79,2.2,2021-11-01
400,极兔,JT5078566315092,山西,0.63,2.2,2021-11-01
401,极兔,JT5078389930705,河北,0.63,2.2,2021-11-01
402,极兔,JT5078432939712,河北,0.63,2.2,2021-11-01
403,极兔,JT5078432949534,河北,0.76,2.2,2021-11-01
404,极兔,JT5078566325063,河北,1.37,2.7,2021-11-01
405,极兔,JT5078389931399,河北,1.29,2.7,2021-11-01
406,极兔,JT5078432859330,河北,0.63,2.2,2021-11-01
407,极兔,JT5078432940195,河北,1.34,2.7,2021-11-01
408,极兔,JT5078433010318,天津,1.3,2.7,2021-11-01
409,极兔,JT5078433009708,天津,1.39,2.7,2021-11-01
410,极兔,JT5078566321992,河北,0.63,2.2,2021-11-01
411,极兔,JT5078389923186,河北,0.63,2.2,2021-11-01
412,极兔,JT5078432944517,山西,0.76,2.2,2021-11-01
413,极兔,JT5078432798511,北京,0.63,3.2,2021-11-01
414,极兔,JT5078389925115,河北,1.3,2.7,2021-11-01
415,极兔,JT5078432877387,山西,0.76,2.2,2021-11-01
416,极兔,JT5078432955865,北京,1.36,3.6,2021-11-01
417,极兔,JT5078432869594,河北,2.39,2.8,2021-11-01
418,极兔,JT5078566308348,北京,0.76,3.2,2021-11-01
419,极兔,JT5078566308484,山西,2.36,2.8,2021-11-01
420,极兔,JT5078432872428,山西,1.79,2.7,2021-11-01
421,极兔,JT5078389937397,北京,1.89,3.6,2021-11-01
422,极兔,JT5078566307834,山西,1.34,2.7,2021-11-01
423,极兔,JT5078566306206,河北,0.79,2.2,2021-11-01
424,极兔,JT5078433013113,河北,1.27,2.7,2021-11-01
425,极兔,JT5078432959425,山西,2.38,2.8,2021-11-01
426,极兔,JT5078389932712,山西,2.53,2.8,2021-11-01
427,极兔,JT5078389941564,山西,0.75,2.2,2021-11-01
428,极兔,JT5078432882273,天津,2.33,2.8,2021-11-01
429,极兔,JT5078566305861,河北,2.42,2.8,2021-11-01
430,极兔,JT5078432881781,山西,1.81,2.7,2021-11-01
431,极兔,JT5078433028112,河北,2.38,2.8,2021-11-01
432,极兔,JT5078432954419,河北,2.39,2.8,2021-11-01
433,极兔,JT5078389932847,河北,0.83,2.2,2021-11-01
434,极兔,JT5078432966055,河北,1.85,2.7,2021-11-01
435,极兔,JT5078433030689,河北,1.34,2.7,2021-11-01
